product_id,category,name,brand,size,price,mrp,discount_percent,rack_location,in_stock,health_tags
1639,Oil,Groundnut Oil 1 L Parle,Parle,1 L,411.03,483.57,15,A09-R04-S01,1,protein;high fibre
1640,Bread,Whole Wheat Bread 2 kg Modern,Modern,2 kg,347.9,434.88,20,A10-R05-S02,1,low fat
1641,Oil,Mustard Oil 1 kg Lays,Lays,1 kg,187.95,197.84,5,A01-R01-S03,1,high fibre;staple
1642,Oil,Sunflower Oil 1 kg Modern,Modern,1 kg,311.37,327.76,5,A02-R02-S04,1,diabetic friendly;kids;staple
1643,Beverages,Orange Juice 100 g India Gate,India Gate,100 g,153.37,180.44,15,A03-R03-S05,1,kids;low sugar
1644,Oil,Sunflower Oil 1 kg Modern,Modern,1 kg,699.8,777.56,10,A04-R04-S06,1,diabetic friendly;high fibre;kids
1645,Snacks,Mixture 1 kg Amul,Amul,1 kg,448.38,560.48,20,A05-R05-S01,1,kids
1646,Bread,White Bread 500 ml Lays,Lays,500 ml,666.89,701.99,5,A06-R01-S02,1,snack
1647,Beverages,Cola 1 L Parle,Parle,1 L,199.27,209.76,5,A07-R02-S03,0,low sugar
1648,Biscuits,Good Day 200 g Aashirvaad,Aashirvaad,200 g,757.18,797.03,5,A08-R03-S04,1,low fat;kids;diabetic friendly
1649,Biscuits,Marie Gold 250 g Amul,Amul,250 g,520.0,611.76,15,A09-R04-S05,1,low sugar;high fibre
1650,Snacks,Potato Chips 500 g Parle,Parle,500 g,491.72,614.65,20,A10-R05-S06,1,staple;low sugar;low fat
1651,Rice,Basmati Rice 1 L Amul,Amul,1 L,583.45,686.41,15,A01-R01-S01,1,high fibre;snack;staple
1652,Bread,White Bread 2 kg DMart,DMart,2 kg,476.37,501.44,5,A02-R02-S02,1,low sugar
1653,Dairy,Curd 1 kg Fortune,Fortune,1 kg,548.04,644.75,15,A03-R03-S03,1,low sugar;staple
1654,Rice,Sona Masoori 200 ml DMart,DMart,200 ml,225.31,250.34,10,A04-R04-S04,1,diabetic friendly;high fibre
1655,Pulses,Toor Dal 200 ml Modern,Modern,200 ml,337.14,421.43,20,A05-R05-S05,0,low sugar
1656,Oil,Groundnut Oil 500 ml India Gate,India Gate,500 ml,770.72,770.72,0,A06-R01-S06,0,staple
1657,Beverages,Soda 500 ml Lays,Lays,500 ml,475.62,528.47,10,A07-R02-S01,1,snack;kids;low fat
1658,Dairy,Toned Milk 200 g Britannia,Britannia,200 g,260.82,326.02,20,A08-R03-S02,1,staple;high fibre;kids
1659,Beverages,Mango Drink 1 kg Modern,Modern,1 kg,23.75,29.69,20,A09-R04-S03,1,low fat
1660,Bread,Whole Wheat Bread 500 g Aashirvaad,Aashirvaad,500 g,453.65,533.7,15,A10-R05-S04,1,kids;staple;low sugar
1661,Snacks,Potato Chips 1 kg Modern,Modern,1 kg,178.02,197.8,10,A01-R01-S05,1,low sugar;kids
1662,Beverages,Orange Juice 500 g Amul,Amul,500 g,674.1,749.0,10,A02-R02-S06,0,low fat;low sugar
1663,Bread,Whole Wheat Bread 200 ml Amul,Amul,200 ml,665.72,739.69,10,A03-R03-S01,1,high fibre;staple
1664,Biscuits,Bourbon 1 kg Amul,Amul,1 kg,231.58,243.77,5,A04-R04-S02,1,low sugar;snack
1665,Snacks,Khakhra 1 kg Fortune,Fortune,1 kg,286.94,358.67,20,A05-R05-S03,1,low fat
1666,Snacks,Khakhra 500 ml Fortune,Fortune,500 ml,676.91,796.36,15,A06-R01-S04,1,kids;protein;low fat
1667,Dairy,Paneer 200 g Lays,Lays,200 g,339.3,377.0,10,A07-R02-S05,1,snack
1668,Pulses,Chana Dal 500 g Parle,Parle,500 g,573.58,637.31,10,A08-R03-S06,1,protein;low fat
1669,Dairy,Cheese Slices 100 g Lays,Lays,100 g,271.01,338.76,20,A09-R04-S01,0,protein;kids
1670,Beverages,Soda 100 g Britannia,Britannia,100 g,472.46,472.46,0,A10-R05-S02,0,snack
1671,Dairy,Toned Milk 200 ml Britannia,Britannia,200 ml,171.99,181.04,5,A01-R01-S03,1,diabetic friendly
1672,Pulses,Moong Dal 200 g Amul,Amul,200 g,168.96,187.73,10,A02-R02-S04,1,kids;diabetic friendly;protein
1673,Rice,Basmati Rice 200 ml Aashirvaad,Aashirvaad,200 ml,788.64,788.64,0,A03-R03-S05,1,kids
1674,Bread,Whole Wheat Bread 500 g Britannia,Britannia,500 g,391.29,411.88,5,A04-R04-S06,1,low fat;kids;low sugar
1675,Beverages,Mango Drink 250 g Parle,Parle,250 g,380.6,475.75,20,A05-R05-S01,1,staple;low fat;diabetic friendly
1676,Beverages,Cola 250 g DMart,DMart,250 g,498.03,553.37,10,A06-R01-S02,1,low fat;staple
1677,Oil,Sunflower Oil 500 g Fortune,Fortune,500 g,439.65,517.23,15,A07-R02-S03,1,diabetic friendly
1678,Pulses,Toor Dal 500 g Modern,Modern,500 g,559.93,622.15,10,A08-R03-S04,1,low sugar
1679,Oil,Mustard Oil 1 kg Britannia,Britannia,1 kg,325.52,406.9,20,A09-R04-S05,1,diabetic friendly
1680,Dairy,Paneer 1 kg India Gate,India Gate,1 kg,446.65,446.65,0,A10-R05-S06,1,diabetic friendly;low fat
1681,Snacks,Potato Chips 200 ml Fortune,Fortune,200 ml,172.3,202.71,15,A01-R01-S01,0,high fibre
1682,Rice,Regular Rice 500 ml Parle,Parle,500 ml,397.33,441.48,10,A02-R02-S02,1,snack;protein;staple
1683,Beverages,Orange Juice 100 g DMart,DMart,100 g,231.39,257.1,10,A03-R03-S03,1,diabetic friendly;kids
1684,Bread,Brown Bread 1 L Parle,Parle,1 L,677.25,796.77,15,A04-R04-S04,1,staple;protein
1685,Rice,Basmati Rice 500 ml Britannia,Britannia,500 ml,532.92,626.96,15,A05-R05-S05,1,high fibre
1686,Oil,Sunflower Oil 250 g Lays,Lays,250 g,105.04,131.3,20,A06-R01-S06,0,snack
1687,Rice,Regular Rice 500 g DMart,DMart,500 g,268.21,268.21,0,A07-R02-S01,1,diabetic friendly
1688,Dairy,Toned Milk 100 g Aashirvaad,Aashirvaad,100 g,408.54,430.04,5,A08-R03-S02,1,high fibre
1689,Pulses,Moong Dal 100 g DMart,DMart,100 g,416.57,462.86,10,A09-R04-S03,1,low fat;diabetic friendly
1690,Beverages,Soda 200 g Modern,Modern,200 g,572.08,673.03,15,A10-R05-S04,1,staple;kids;snack
1691,Bread,Brown Bread 500 ml Lays,Lays,500 ml,513.21,513.21,0,A01-R01-S05,1,snack
1692,Oil,Groundnut Oil 200 g Lays,Lays,200 g,483.6,604.5,20,A02-R02-S06,1,snack;low fat;diabetic friendly
1693,Bread,Whole Wheat Bread 200 g Parle,Parle,200 g,397.59,467.75,15,A03-R03-S01,1,low fat;kids
1694,Bread,White Bread 1 kg India Gate,India Gate,1 kg,353.72,442.15,20,A04-R04-S02,1,kids;staple
1695,Snacks,Mixture 1 L Modern,Modern,1 L,139.03,173.79,20,A05-R05-S03,1,protein;low fat
1696,Pulses,Toor Dal 200 g Lays,Lays,200 g,404.03,425.29,5,A06-R01-S04,1,low sugar;snack;protein
1697,Rice,Basmati Rice 500 ml India Gate,India Gate,500 ml,412.53,434.24,5,A07-R02-S05,1,low fat;snack;low sugar
1698,Bread,Whole Wheat Bread 250 g India Gate,India Gate,250 g,138.11,153.46,10,A08-R03-S06,1,snack;diabetic friendly
1699,Pulses,Chana Dal 500 g DMart,DMart,500 g,719.34,719.34,0,A09-R04-S01,1,low fat;snack
1700,Beverages,Orange Juice 500 ml Modern,Modern,500 ml,737.16,775.96,5,A10-R05-S02,1,diabetic friendly;snack;low fat
1701,Biscuits,Bourbon 2 kg Lays,Lays,2 kg,130.41,153.42,15,A01-R01-S03,1,diabetic friendly;snack;low fat
1702,Beverages,Soda 1 L Aashirvaad,Aashirvaad,1 L,508.44,635.55,20,A02-R02-S04,0,high fibre;low sugar;snack
1703,Bread,Brown Bread 2 kg Amul,Amul,2 kg,86.03,86.03,0,A03-R03-S05,1,protein;low sugar
1704,Dairy,Curd 1 L India Gate,India Gate,1 L,680.75,680.75,0,A04-R04-S06,0,low fat;protein
1705,Oil,Sunflower Oil 100 g India Gate,India Gate,100 g,577.08,607.45,5,A05-R05-S01,1,snack
1706,Pulses,Chana Dal 200 g DMart,DMart,200 g,94.12,117.65,20,A06-R01-S02,1,high fibre;low sugar;protein
1707,Oil,Mustard Oil 1 kg Aashirvaad,Aashirvaad,1 kg,707.08,744.29,5,A07-R02-S03,1,diabetic friendly;low sugar;high fibre
1708,Oil,Mustard Oil 100 g Parle,Parle,100 g,64.82,81.02,20,A08-R03-S04,1,high fibre
1709,Pulses,Moong Dal 1 kg India Gate,India Gate,1 kg,354.43,393.81,10,A09-R04-S05,1,staple;protein;snack
1710,Oil,Groundnut Oil 250 g Fortune,Fortune,250 g,686.55,686.55,0,A10-R05-S06,1,low fat
1711,Snacks,Khakhra 100 g Parle,Parle,100 g,28.48,29.98,5,A01-R01-S01,1,kids
1712,Snacks,Khakhra 2 kg Modern,Modern,2 kg,744.51,783.69,5,A02-R02-S02,1,kids
1713,Snacks,Khakhra 500 g Modern,Modern,500 g,586.87,690.43,15,A03-R03-S03,1,low sugar;kids
1714,Dairy,Cheese Slices 500 ml Fortune,Fortune,500 ml,620.35,620.35,0,A04-R04-S04,1,low fat;kids
1715,Beverages,Orange Juice 1 L Britannia,Britannia,1 L,525.39,553.04,5,A05-R05-S05,1,diabetic friendly;protein;kids
1716,Snacks,Namkeen 1 L India Gate,India Gate,1 L,196.97,207.34,5,A06-R01-S06,1,protein;high fibre
1717,Oil,Mustard Oil 200 g Amul,Amul,200 g,460.98,542.33,15,A07-R02-S01,1,kids;snack;diabetic friendly
1718,Oil,Groundnut Oil 200 ml Lays,Lays,200 ml,793.45,793.45,0,A08-R03-S02,1,low sugar;staple
1719,Pulses,Toor Dal 1 kg India Gate,India Gate,1 kg,690.79,690.79,0,A09-R04-S03,1,kids
1720,Dairy,Curd 100 g Britannia,Britannia,100 g,422.91,469.9,10,A10-R05-S04,1,diabetic friendly;staple
1721,Rice,Regular Rice 250 g Fortune,Fortune,250 g,445.07,445.07,0,A01-R01-S05,1,high fibre
1722,Beverages,Soda 200 ml Britannia,Britannia,200 ml,220.23,220.23,0,A02-R02-S06,1,snack
1723,Snacks,Mixture 250 g DMart,DMart,250 g,526.3,526.3,0,A03-R03-S01,1,diabetic friendly;protein;low fat
1724,Dairy,Cheese Slices 500 g Modern,Modern,500 g,395.28,494.1,20,A04-R04-S02,1,low sugar;protein;snack
1725,Oil,Sunflower Oil 500 g Modern,Modern,500 g,22.12,27.65,20,A05-R05-S03,1,high fibre;kids;diabetic friendly
1726,Beverages,Soda 250 g Aashirvaad,Aashirvaad,250 g,330.78,348.19,5,A06-R01-S04,1,diabetic friendly;protein
1727,Biscuits,Milk Bikis 500 ml Britannia,Britannia,500 ml,33.87,37.63,10,A07-R02-S05,1,protein;diabetic friendly;kids
1728,Oil,Groundnut Oil 1 L Amul,Amul,1 L,556.47,654.67,15,A08-R03-S06,1,diabetic friendly
1729,Beverages,Soda 200 ml Aashirvaad,Aashirvaad,200 ml,104.4,122.82,15,A09-R04-S01,1,protein
1730,Beverages,Soda 500 ml Lays,Lays,500 ml,109.86,122.07,10,A10-R05-S02,1,low sugar
1731,Rice,Sona Masoori 1 L Fortune,Fortune,1 L,540.79,540.79,0,A01-R01-S03,1,protein;diabetic friendly
1732,Beverages,Cola 1 kg Amul,Amul,1 kg,644.11,678.01,5,A02-R02-S04,1,kids;high fibre;low sugar
1733,Pulses,Moong Dal 2 kg Lays,Lays,2 kg,700.62,700.62,0,A03-R03-S05,1,diabetic friendly;low fat
1734,Rice,Basmati Rice 200 ml India Gate,India Gate,200 ml,262.52,276.34,5,A04-R04-S06,1,low fat;kids
1735,Snacks,Mixture 500 ml Fortune,Fortune,500 ml,274.95,323.47,15,A05-R05-S01,1,diabetic friendly
1736,Bread,White Bread 200 ml Lays,Lays,200 ml,107.64,126.63,15,A06-R01-S02,1,protein;snack;kids
1737,Biscuits,Milk Bikis 100 g Parle,Parle,100 g,477.26,561.48,15,A07-R02-S03,1,high fibre;snack;staple
1738,Dairy,Toned Milk 200 ml Aashirvaad,Aashirvaad,200 ml,514.88,514.88,0,A08-R03-S04,1,kids
1739,Oil,Mustard Oil 500 g Britannia,Britannia,500 g,281.62,296.44,5,A09-R04-S05,1,low sugar;high fibre
1740,Beverages,Orange Juice 100 g Amul,Amul,100 g,409.93,409.93,0,A10-R05-S06,1,protein;snack;low fat
1741,Beverages,Orange Juice 2 kg Amul,Amul,2 kg,794.15,794.15,0,A01-R01-S01,1,protein;low sugar
1742,Oil,Groundnut Oil 100 g Fortune,Fortune,100 g,55.28,69.1,20,A02-R02-S02,1,high fibre;staple;diabetic friendly
1743,Snacks,Potato Chips 500 g Amul,Amul,500 g,100.55,100.55,0,A03-R03-S03,1,kids
1744,Snacks,Potato Chips 100 g Aashirvaad,Aashirvaad,100 g,382.75,402.89,5,A04-R04-S04,1,low sugar;low fat
1745,Oil,Groundnut Oil 200 ml Parle,Parle,200 ml,516.71,543.9,5,A05-R05-S05,1,staple;high fibre;low sugar
1746,Rice,Basmati Rice 500 ml Parle,Parle,500 ml,657.22,657.22,0,A06-R01-S06,1,diabetic friendly;staple
1747,Dairy,Curd 1 L Britannia,Britannia,1 L,453.05,566.31,20,A07-R02-S01,1,staple;low fat;kids
1748,Beverages,Orange Juice 2 kg Aashirvaad,Aashirvaad,2 kg,560.47,659.38,15,A08-R03-S02,0,kids;diabetic friendly
1749,Pulses,Toor Dal 500 ml Britannia,Britannia,500 ml,440.92,440.92,0,A09-R04-S03,1,snack;high fibre;kids
1750,Pulses,Moong Dal 100 g Aashirvaad,Aashirvaad,100 g,504.73,504.73,0,A10-R05-S04,1,protein;diabetic friendly
1751,Pulses,Moong Dal 1 kg Britannia,Britannia,1 kg,543.37,639.26,15,A01-R01-S05,1,high fibre
1752,Oil,Sunflower Oil 100 g Amul,Amul,100 g,255.09,300.1,15,A02-R02-S06,1,kids
1753,Pulses,Chana Dal 100 g DMart,DMart,100 g,48.85,54.28,10,A03-R03-S01,1,snack
1754,Biscuits,Bourbon 1 kg DMart,DMart,1 kg,657.2,657.2,0,A04-R04-S02,1,kids;protein
1755,Dairy,Curd 1 L Amul,Amul,1 L,414.21,436.01,5,A05-R05-S03,1,low sugar;protein;kids
1756,Snacks,Khakhra 100 g Lays,Lays,100 g,334.16,334.16,0,A06-R01-S04,1,protein;staple
1757,Bread,Brown Bread 500 ml India Gate,India Gate,500 ml,37.46,37.46,0,A07-R02-S05,1,low sugar
1758,Oil,Groundnut Oil 200 ml Parle,Parle,200 ml,164.08,205.1,20,A08-R03-S06,1,snack;low fat;staple
1759,Pulses,Chana Dal 200 ml Aashirvaad,Aashirvaad,200 ml,119.09,132.32,10,A09-R04-S01,1,low sugar
1760,Biscuits,Milk Bikis 500 g Modern,Modern,500 g,434.35,482.61,10,A10-R05-S02,1,low sugar
1761,Bread,White Bread 200 ml Amul,Amul,200 ml,236.54,262.82,10,A01-R01-S03,1,staple;low fat
1762,Oil,Sunflower Oil 1 kg Modern,Modern,1 kg,390.88,488.6,20,A02-R02-S04,1,snack;diabetic friendly
1763,Pulses,Toor Dal 250 g Aashirvaad,Aashirvaad,250 g,163.97,182.19,10,A03-R03-S05,1,low fat
1764,Pulses,Moong Dal 1 L Amul,Amul,1 L,468.64,468.64,0,A04-R04-S06,1,kids;diabetic friendly;protein
1765,Dairy,Cheese Slices 200 ml Britannia,Britannia,200 ml,743.56,743.56,0,A05-R05-S01,1,low sugar
1766,Biscuits,Good Day 250 g Fortune,Fortune,250 g,529.75,529.75,0,A06-R01-S02,1,staple
1767,Pulses,Moong Dal 2 kg Britannia,Britannia,2 kg,370.31,435.66,15,A07-R02-S03,1,low fat
1768,Beverages,Soda 1 L DMart,DMart,1 L,578.98,681.15,15,A08-R03-S04,1,low fat
1769,Rice,Sona Masoori 2 kg Aashirvaad,Aashirvaad,2 kg,91.24,107.34,15,A09-R04-S05,1,low fat
1770,Biscuits,Good Day 500 g Modern,Modern,500 g,137.52,144.76,5,A10-R05-S06,1,low sugar
1771,Rice,Regular Rice 200 ml India Gate,India Gate,200 ml,659.04,693.73,5,A01-R01-S01,1,protein;low sugar;snack
1772,Pulses,Chana Dal 500 ml Parle,Parle,500 ml,64.34,64.34,0,A02-R02-S02,1,low fat
1773,Bread,Whole Wheat Bread 500 ml India Gate,India Gate,500 ml,177.1,221.37,20,A03-R03-S03,1,high fibre;snack;low sugar
1774,Pulses,Chana Dal 1 L Parle,Parle,1 L,131.55,138.47,5,A04-R04-S04,1,kids;staple;diabetic friendly
1775,Rice,Basmati Rice 500 g Modern,Modern,500 g,769.6,769.6,0,A05-R05-S05,1,diabetic friendly;kids
1776,Beverages,Cola 2 kg Fortune,Fortune,2 kg,22.11,24.57,10,A06-R01-S06,0,low fat
1777,Biscuits,Bourbon 200 g Modern,Modern,200 g,397.48,441.64,10,A07-R02-S01,1,diabetic friendly
1778,Rice,Regular Rice 500 g Amul,Amul,500 g,270.78,338.48,20,A08-R03-S02,1,snack
1779,Biscuits,Good Day 100 g Britannia,Britannia,100 g,496.92,496.92,0,A09-R04-S03,0,kids;protein
1780,Rice,Regular Rice 200 g Modern,Modern,200 g,195.66,205.96,5,A10-R05-S04,1,diabetic friendly;low sugar
1781,Pulses,Chana Dal 100 g India Gate,India Gate,100 g,141.18,166.09,15,A01-R01-S05,1,kids
1782,Bread,Whole Wheat Bread 1 L Aashirvaad,Aashirvaad,1 L,654.1,726.78,10,A02-R02-S06,1,low sugar
1783,Snacks,Khakhra 2 kg Aashirvaad,Aashirvaad,2 kg,547.42,576.23,5,A03-R03-S01,1,low sugar
1784,Biscuits,Good Day 1 kg Britannia,Britannia,1 kg,135.12,135.12,0,A04-R04-S02,1,protein;high fibre;staple
1785,Oil,Groundnut Oil 2 kg DMart,DMart,2 kg,102.97,114.41,10,A05-R05-S03,1,high fibre;low fat;kids
1786,Beverages,Cola 250 g Fortune,Fortune,250 g,454.94,568.68,20,A06-R01-S04,1,staple;diabetic friendly
1787,Beverages,Mango Drink 200 g India Gate,India Gate,200 g,361.08,361.08,0,A07-R02-S05,0,low fat;staple;high fibre
1788,Beverages,Cola 250 g Amul,Amul,250 g,770.57,770.57,0,A08-R03-S06,1,low fat
1789,Oil,Groundnut Oil 200 g Lays,Lays,200 g,410.07,455.63,10,A09-R04-S01,1,kids
1790,Snacks,Khakhra 250 g Britannia,Britannia,250 g,293.13,344.86,15,A10-R05-S02,1,snack;protein
1791,Biscuits,Bourbon 200 ml India Gate,India Gate,200 ml,521.59,613.64,15,A01-R01-S03,1,low fat
1792,Snacks,Mixture 2 kg Britannia,Britannia,2 kg,626.19,626.19,0,A02-R02-S04,1,low fat;protein
1793,Pulses,Chana Dal 250 g DMart,DMart,250 g,327.05,384.76,15,A03-R03-S05,1,kids;high fibre;snack
1794,Rice,Regular Rice 250 g Lays,Lays,250 g,336.0,353.68,5,A04-R04-S06,1,protein;kids;diabetic friendly
1795,Pulses,Toor Dal 500 g Britannia,Britannia,500 g,376.94,443.46,15,A05-R05-S01,1,high fibre;low fat
1796,Dairy,Curd 200 ml Aashirvaad,Aashirvaad,200 ml,295.58,369.48,20,A06-R01-S02,0,snack;kids;staple
1797,Snacks,Mixture 500 g Britannia,Britannia,500 g,755.95,755.95,0,A07-R02-S03,1,kids
1798,Biscuits,Milk Bikis 100 g Modern,Modern,100 g,235.9,262.11,10,A08-R03-S04,1,protein
1799,Snacks,Namkeen 500 ml DMart,DMart,500 ml,532.0,665.0,20,A09-R04-S05,1,snack;diabetic friendly;kids
1800,Oil,Mustard Oil 1 L Lays,Lays,1 L,707.29,744.52,5,A10-R05-S06,1,diabetic friendly;low fat
1801,Rice,Regular Rice 1 L Parle,Parle,1 L,277.68,326.68,15,A01-R01-S01,1,high fibre;low sugar;protein
1802,Rice,Regular Rice 500 ml Lays,Lays,500 ml,402.64,423.83,5,A02-R02-S02,0,low fat;diabetic friendly;high fibre
1803,Biscuits,Good Day 200 g India Gate,India Gate,200 g,24.96,29.36,15,A03-R03-S03,1,protein;snack;high fibre
1804,Dairy,Cheese Slices 250 g DMart,DMart,250 g,107.85,119.83,10,A04-R04-S04,1,protein;low fat
1805,Snacks,Namkeen 1 L Parle,Parle,1 L,749.64,789.1,5,A05-R05-S05,1,protein;high fibre
1806,Snacks,Potato Chips 100 g Lays,Lays,100 g,581.8,684.47,15,A06-R01-S06,1,low fat;high fibre
1807,Biscuits,Marie Gold 200 g India Gate,India Gate,200 g,118.0,118.0,0,A07-R02-S01,1,high fibre
1808,Beverages,Mango Drink 500 ml India Gate,India Gate,500 ml,104.19,115.77,10,A08-R03-S02,1,low fat
1809,Beverages,Mango Drink 100 g India Gate,India Gate,100 g,522.55,522.55,0,A09-R04-S03,1,kids
1810,Pulses,Toor Dal 1 L India Gate,India Gate,1 L,115.92,136.38,15,A10-R05-S04,1,kids;low fat
1811,Dairy,Toned Milk 200 g Aashirvaad,Aashirvaad,200 g,48.71,54.12,10,A01-R01-S05,1,protein;snack
1812,Pulses,Toor Dal 500 g India Gate,India Gate,500 g,558.98,657.62,15,A02-R02-S06,1,low fat;high fibre
1813,Bread,Brown Bread 1 kg Fortune,Fortune,1 kg,677.3,677.3,0,A03-R03-S01,1,snack;protein
1814,Beverages,Orange Juice 1 L Lays,Lays,1 L,446.89,496.54,10,A04-R04-S02,1,protein;diabetic friendly;snack
1815,Beverages,Orange Juice 200 ml Aashirvaad,Aashirvaad,200 ml,767.02,767.02,0,A05-R05-S03,1,low sugar;staple
1816,Rice,Basmati Rice 100 g Parle,Parle,100 g,155.23,194.04,20,A06-R01-S04,1,snack
1817,Bread,White Bread 1 kg Fortune,Fortune,1 kg,242.9,285.76,15,A07-R02-S05,0,protein;staple
1818,Dairy,Paneer 1 L Fortune,Fortune,1 L,461.36,461.36,0,A08-R03-S06,1,staple;high fibre;protein
1819,Snacks,Potato Chips 100 g Modern,Modern,100 g,362.9,453.62,20,A09-R04-S01,1,kids
1820,Bread,White Bread 250 g Britannia,Britannia,250 g,119.31,125.59,5,A10-R05-S02,0,protein
1821,Oil,Mustard Oil 200 g Britannia,Britannia,200 g,390.16,433.51,10,A01-R01-S03,1,diabetic friendly
1822,Biscuits,Bourbon 500 g Modern,Modern,500 g,278.9,328.12,15,A02-R02-S04,1,snack
1823,Biscuits,Bourbon 250 g DMart,DMart,250 g,308.97,343.3,10,A03-R03-S05,0,protein;high fibre
1824,Pulses,Chana Dal 1 kg India Gate,India Gate,1 kg,244.0,256.84,5,A04-R04-S06,1,diabetic friendly;staple;protein
1825,Pulses,Moong Dal 200 ml India Gate,India Gate,200 ml,376.19,470.24,20,A05-R05-S01,0,high fibre
1826,Rice,Regular Rice 500 g India Gate,India Gate,500 g,176.19,185.46,5,A06-R01-S02,1,low fat
1827,Rice,Sona Masoori 1 L Modern,Modern,1 L,427.96,450.48,5,A07-R02-S03,1,staple;protein
1828,Snacks,Mixture 500 ml Lays,Lays,500 ml,656.67,691.23,5,A08-R03-S04,1,diabetic friendly;kids;high fibre
1829,Pulses,Chana Dal 2 kg Amul,Amul,2 kg,281.0,312.22,10,A09-R04-S05,0,high fibre;snack
1830,Dairy,Toned Milk 250 g Lays,Lays,250 g,682.55,718.47,5,A10-R05-S06,1,kids;low fat;low sugar
1831,Beverages,Orange Juice 2 kg Fortune,Fortune,2 kg,546.67,546.67,0,A01-R01-S01,1,high fibre
1832,Biscuits,Milk Bikis 1 kg Fortune,Fortune,1 kg,214.99,214.99,0,A02-R02-S02,0,snack;protein
1833,Beverages,Soda 500 ml India Gate,India Gate,500 ml,186.51,207.23,10,A03-R03-S03,1,low fat;protein
1834,Rice,Basmati Rice 200 g Britannia,Britannia,200 g,380.44,447.58,15,A04-R04-S04,1,kids;high fibre
1835,Oil,Mustard Oil 2 kg Modern,Modern,2 kg,630.75,788.44,20,A05-R05-S05,1,snack;kids
1836,Pulses,Moong Dal 500 ml Britannia,Britannia,500 ml,100.11,111.23,10,A06-R01-S06,1,diabetic friendly
1837,Pulses,Chana Dal 500 ml Lays,Lays,500 ml,556.76,695.95,20,A07-R02-S01,1,low fat
1838,Bread,Whole Wheat Bread 100 g Amul,Amul,100 g,740.83,779.82,5,A08-R03-S02,1,low fat
1839,Beverages,Cola 250 g Amul,Amul,250 g,412.5,515.62,20,A09-R04-S03,1,protein
1840,Dairy,Curd 2 kg Fortune,Fortune,2 kg,398.82,498.53,20,A10-R05-S04,1,high fibre;low sugar;diabetic friendly
1841,Snacks,Potato Chips 500 ml Britannia,Britannia,500 ml,96.68,113.74,15,A01-R01-S05,1,diabetic friendly;high fibre
1842,Bread,Brown Bread 200 g Fortune,Fortune,200 g,259.96,273.64,5,A02-R02-S06,1,protein;low fat;kids
1843,Bread,Whole Wheat Bread 100 g Parle,Parle,100 g,229.54,286.92,20,A03-R03-S01,1,high fibre
1844,Snacks,Khakhra 100 g Amul,Amul,100 g,211.71,249.07,15,A04-R04-S02,1,low fat;kids;staple
1845,Snacks,Mixture 250 g DMart,DMart,250 g,471.11,554.25,15,A05-R05-S03,1,kids
1846,Bread,Whole Wheat Bread 250 g Britannia,Britannia,250 g,547.66,576.48,5,A06-R01-S04,1,snack;low fat;diabetic friendly
1847,Beverages,Cola 200 g Lays,Lays,200 g,530.26,623.83,15,A07-R02-S05,1,snack
1848,Snacks,Potato Chips 1 L Modern,Modern,1 L,647.83,762.15,15,A08-R03-S06,1,low fat;snack;low sugar
1849,Dairy,Cheese Slices 2 kg Fortune,Fortune,2 kg,69.52,69.52,0,A09-R04-S01,1,diabetic friendly;snack;staple
1850,Biscuits,Marie Gold 250 g India Gate,India Gate,250 g,456.63,480.66,5,A10-R05-S02,1,high fibre;staple
1851,Pulses,Moong Dal 2 kg Aashirvaad,Aashirvaad,2 kg,294.27,326.97,10,A01-R01-S03,1,low sugar;low fat
1852,Bread,Brown Bread 200 g Britannia,Britannia,200 g,371.73,464.66,20,A02-R02-S04,1,protein
1853,Rice,Regular Rice 200 ml Britannia,Britannia,200 ml,548.01,548.01,0,A03-R03-S05,0,low fat
1854,Bread,Brown Bread 500 g Fortune,Fortune,500 g,551.68,649.03,15,A04-R04-S06,1,protein;kids
1855,Biscuits,Bourbon 500 ml DMart,DMart,500 ml,539.98,568.4,5,A05-R05-S01,1,low sugar
1856,Pulses,Toor Dal 1 kg Amul,Amul,1 kg,520.46,650.57,20,A06-R01-S02,1,snack
1857,Rice,Basmati Rice 200 ml India Gate,India Gate,200 ml,733.79,733.79,0,A07-R02-S03,1,diabetic friendly
1858,Oil,Sunflower Oil 200 ml Fortune,Fortune,200 ml,625.74,736.17,15,A08-R03-S04,1,protein;snack
1859,Biscuits,Good Day 500 g Aashirvaad,Aashirvaad,500 g,455.38,569.23,20,A09-R04-S05,1,high fibre;snack
1860,Beverages,Mango Drink 500 ml DMart,DMart,500 ml,564.72,594.44,5,A10-R05-S06,1,kids
1861,Oil,Sunflower Oil 100 g DMart,DMart,100 g,640.35,674.05,5,A01-R01-S01,1,staple;snack
1862,Biscuits,Milk Bikis 1 kg Parle,Parle,1 kg,619.07,687.85,10,A02-R02-S02,0,snack
1863,Beverages,Orange Juice 100 g Fortune,Fortune,100 g,352.45,371.0,5,A03-R03-S03,1,low sugar;diabetic friendly
1864,Rice,Sona Masoori 500 ml Fortune,Fortune,500 ml,72.95,81.06,10,A04-R04-S04,1,kids
1865,Bread,White Bread 500 ml Fortune,Fortune,500 ml,438.8,548.5,20,A05-R05-S05,1,kids;diabetic friendly;protein
1866,Dairy,Curd 200 ml Fortune,Fortune,200 ml,149.96,176.42,15,A06-R01-S06,1,low sugar;diabetic friendly;kids
